epirr_id,status,data_generating_centre,assay_type,experiment_type,uuid,inputs,inputs_ctl,original_read_length,original_read_length_ctl,trimmed_read_length,trimmed_read_length_ctl,software_version,chastity_passed,paired_end,analyzed_as_stranded,upload_date,data_file_path,epirr_id_without_version
IHECRE00003680.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,ef220820-5419-4b81-b030-ce292c6089b7,EGAR00001611472,EGAR00001611468,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,03-23-2022,incoming/ChIP-Seq/03-16-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.*,IHECRE00003680
IHECRE00003680.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84,EGAR00001611505,EGAR00001611468,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,03-23-2022,incoming/ChIP-Seq/03-16-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.*,IHECRE00003680
IHECRE00003680.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,604f0a28-681a-4e69-b09a-96c7d6e32ad9,EGAR00001611465,EGAR00001611468,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.604f0a28-681a-4e69-b09a-96c7d6e32ad9.*,IHECRE00003680
IHECRE00003680.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,d0662727-3cb8-42a6-9eb8-875cfded9c1e,EGAR00001611491,EGAR00001611468,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.*,IHECRE00003680
IHECRE00003680.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,c19bd00a-5c6a-4173-86bf-6f467b56a6c8,EGAR00001611473,EGAR00001611468,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,03-23-2022,incoming/ChIP-Seq/03-16-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.c19bd00a-5c6a-4173-86bf-6f467b56a6c8.*,IHECRE00003680
IHECRE00003680.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,1db2321f-f421-472b-94e6-992e700304e6,EGAR00001636549,nan,75,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-02-2022,incoming/RNA-Seq/05-02-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003680.3.1db2321f-f421-472b-94e6-992e700304e6.*,IHECRE00003680
IHECRE00003680.3,complete,CEEHRC_[CEMT],WGBS,standard,ba29354a-7757-45e4-b714-d721c5675d80,EGAR00001685323;EGAR00001685514,nan,150;150,nan,150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003680.3.ba29354a-7757-45e4-b714-d721c5675d80.*,IHECRE00003680
IHECRE00003682.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,da9e495d-70d1-4135-9b7b-7d3c249e647d,EGAR00001611527,EGAR00001611524,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.da9e495d-70d1-4135-9b7b-7d3c249e647d.*,IHECRE00003682
IHECRE00003682.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,7f811740-bea6-414e-8ffe-06e6eae70d47,EGAR00001611529,EGAR00001611524,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,03-23-2022,incoming/ChIP-Seq/03-16-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.7f811740-bea6-414e-8ffe-06e6eae70d47.*,IHECRE00003682
IHECRE00003682.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,aaa0b154-2777-4a76-a919-829c05cb2aa5,EGAR00001611526,EGAR00001611524,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,03-23-2022,incoming/ChIP-Seq/03-16-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.aaa0b154-2777-4a76-a919-829c05cb2aa5.*,IHECRE00003682
IHECRE00003682.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,262baf8f-18ec-4df6-b43b-235702f654d5,EGAR00001611512,EGAR00001611524,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.*,IHECRE00003682
IHECRE00003682.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,cb3f1a65-14b1-4058-aef5-bc7db4396fc3,EGAR00001611450,EGAR00001611524,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.cb3f1a65-14b1-4058-aef5-bc7db4396fc3.*,IHECRE00003682
IHECRE00003682.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,fc38d8a2-8f66-4203-ae35-4bfe2174aadb,EGAR00001611528,EGAR00001611524,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,03-23-2022,incoming/ChIP-Seq/03-16-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.*,IHECRE00003682
IHECRE00003682.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,57183812-ca27-47ac-808d-3f8e099b5e21,EGAR00001636547,nan,75,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003682.3.57183812-ca27-47ac-808d-3f8e099b5e21.*,IHECRE00003682
IHECRE00003682.3,complete,CEEHRC_[CEMT],WGBS,standard,cc22d86e-c0f7-4c44-b497-3faef4f13ecb,EGAR00001685322;EGAR00001685513,nan,150;150,nan,150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003682.3.cc22d86e-c0f7-4c44-b497-3faef4f13ecb.*,IHECRE00003682
IHECRE00003683.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,9d98dd69-4d9c-4c81-bc8f-9c0f23e13a7b,EGAR00001567674,EGAR00001544419,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.9d98dd69-4d9c-4c81-bc8f-9c0f23e13a7b.*,IHECRE00003683
IHECRE00003683.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,0997810a-4867-4ba8-9534-ea6e95022077,EGAR00001544417,EGAR00001544419,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.0997810a-4867-4ba8-9534-ea6e95022077.*,IHECRE00003683
IHECRE00003683.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,73c26a8d-02d6-4ea5-b361-6e62367bb307,EGAR00001567680,EGAR00001544419,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.73c26a8d-02d6-4ea5-b361-6e62367bb307.*,IHECRE00003683
IHECRE00003683.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,52ed6dfc-f444-41dd-94ff-8e67dd11315f,EGAR00001544414,EGAR00001544419,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.*,IHECRE00003683
IHECRE00003683.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,a1786588-e489-4c70-a7da-27b695059d11,EGAR00001544416,EGAR00001544419,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.a1786588-e489-4c70-a7da-27b695059d11.*,IHECRE00003683
IHECRE00003683.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,337d4e8a-e984-41f8-aa57-60f7eb5f2a93,EGAR00001544405,EGAR00001544419,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.337d4e8a-e984-41f8-aa57-60f7eb5f2a93.*,IHECRE00003683
IHECRE00003683.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,d2f1b3bb-d9e1-4446-8532-d60688227400,EGAR00001611506;EGAR00001611507,nan,125;125,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003683.3.d2f1b3bb-d9e1-4446-8532-d60688227400.*,IHECRE00003683
IHECRE00003683.3,complete,CEEHRC_[CEMT],WGBS,standard,c02c6ade-b387-4938-986c-1af27bb4284a,EGAR00001685528;EGAR00001685531;EGAR00001685540,nan,150;150;150,nan,150;150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003683.3.c02c6ade-b387-4938-986c-1af27bb4284a.*,IHECRE00003683
IHECRE00003684.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,b5459224-ca8f-46dd-880a-e16781c88032,EGAR00001567668,EGAR00001567665,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.*,IHECRE00003684
IHECRE00003684.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,227d235e-5d49-4e40-8c2e-3e1ec3df47e3,EGAR00001567673,EGAR00001567665,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.227d235e-5d49-4e40-8c2e-3e1ec3df47e3.*,IHECRE00003684
IHECRE00003684.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,bc7bca89-1cba-4915-bcc7-e8d2a2d115f4,EGAR00001567667,EGAR00001567665,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.bc7bca89-1cba-4915-bcc7-e8d2a2d115f4.*,IHECRE00003684
IHECRE00003684.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,6340c768-b60c-43ff-84dd-c55bbe817516,EGAR00001567675,EGAR00001567665,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.6340c768-b60c-43ff-84dd-c55bbe817516.*,IHECRE00003684
IHECRE00003684.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,ccd0be12-ccb0-4c4e-b1e2-a054444b344c,EGAR00001567676,EGAR00001567665,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.ccd0be12-ccb0-4c4e-b1e2-a054444b344c.*,IHECRE00003684
IHECRE00003684.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,803d7f5d-192e-4b5b-9ea2-f9b8994e9342,EGAR00001567672,EGAR00001567665,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.803d7f5d-192e-4b5b-9ea2-f9b8994e9342.*,IHECRE00003684
IHECRE00003684.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,c00f1985-1828-46b0-a593-1ba54b8a284a,EGAR00001612027;EGAR00001616279,nan,125;75,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003684.3.c00f1985-1828-46b0-a593-1ba54b8a284a.*,IHECRE00003684
IHECRE00003684.3,complete,CEEHRC_[CEMT],WGBS,standard,41a5c3de-b9db-421c-acc2-9e32c9ffccc9,EGAR00001685301;EGAR00001685522,nan,150;150,nan,150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003684.3.41a5c3de-b9db-421c-acc2-9e32c9ffccc9.*,IHECRE00003684
IHECRE00003685.2,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,cb8ce07d-5bf2-4abf-a883-851526414fcb,EGAR00001567671,EGAR00001544418,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.cb8ce07d-5bf2-4abf-a883-851526414fcb.*,IHECRE00003685
IHECRE00003685.2,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,c2e20b49-142e-4797-9eba-5be0eab06323,EGAR00001544409,EGAR00001544418,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.c2e20b49-142e-4797-9eba-5be0eab06323.*,IHECRE00003685
IHECRE00003685.2,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,5501f5e6-6354-4e9f-82a5-be852033207e,EGAR00001567666;EGAR00001719184,EGAR00001544418,75;75,75,75;75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.5501f5e6-6354-4e9f-82a5-be852033207e.*,IHECRE00003685
IHECRE00003685.2,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,08c7f8f1-8d33-4b78-a437-57675e0cb0f4,EGAR00001544415,EGAR00001544418,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.08c7f8f1-8d33-4b78-a437-57675e0cb0f4.*,IHECRE00003685
IHECRE00003685.2,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,99018b0c-bf73-45c8-8a67-210ecd9aefd7,EGAR00001544413,EGAR00001544418,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.99018b0c-bf73-45c8-8a67-210ecd9aefd7.*,IHECRE00003685
IHECRE00003685.2,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,e68f52c1-41a1-4e05-8c93-7ca09c5fb4fe,EGAR00001544408,EGAR00001544418,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.e68f52c1-41a1-4e05-8c93-7ca09c5fb4fe.*,IHECRE00003685
IHECRE00003685.2,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,113804dd-ceb7-4f22-b8d7-718ab9a4c21e,EGAR00001611515;EGAR00001611516,nan,125;125,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003685.2.113804dd-ceb7-4f22-b8d7-718ab9a4c21e.*,IHECRE00003685
IHECRE00003685.2,complete,CEEHRC_[CEMT],WGBS,standard,da569982-a5b7-4de1-9cbf-8cf0fd7f04c9,EGAR00001685529;EGAR00001685533;EGAR00001685541,nan,150;150;150,nan,150;150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003685.2.da569982-a5b7-4de1-9cbf-8cf0fd7f04c9.*,IHECRE00003685
IHECRE00003686.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,867f20aa-cd84-4630-be8b-4d90cccd43d7,EGAR00001567670,EGAR00001544407,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.867f20aa-cd84-4630-be8b-4d90cccd43d7.*,IHECRE00003686
IHECRE00003686.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,05f731d1-35d3-4327-ad52-34ab22707910,EGAR00001544412,EGAR00001544407,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.05f731d1-35d3-4327-ad52-34ab22707910.*,IHECRE00003686
IHECRE00003686.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,17631993-4bed-42bb-94e8-db02b030412c,EGAR00001567669;EGAR00001719185,EGAR00001544407,75;75,75,75;75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.17631993-4bed-42bb-94e8-db02b030412c.*,IHECRE00003686
IHECRE00003686.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,0646f25a-515d-4a28-9d49-c5b4db0fa40f,EGAR00001544406,EGAR00001544407,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.0646f25a-515d-4a28-9d49-c5b4db0fa40f.*,IHECRE00003686
IHECRE00003686.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,cd4534e8-8eb1-43de-b06d-b173d359a20b,EGAR00001544411,EGAR00001544407,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.cd4534e8-8eb1-43de-b06d-b173d359a20b.*,IHECRE00003686
IHECRE00003686.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,4f07d906-46cb-4b49-9eca-84ffb88233a3,EGAR00001544410,EGAR00001544407,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.4f07d906-46cb-4b49-9eca-84ffb88233a3.*,IHECRE00003686
IHECRE00003686.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,67c848ff-d4d1-4d36-bed0-4ec4884adb04,EGAR00001611451;EGAR00001611452,nan,125;125,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003686.3.67c848ff-d4d1-4d36-bed0-4ec4884adb04.*,IHECRE00003686
IHECRE00003686.3,complete,CEEHRC_[CEMT],WGBS,standard,c4e865ac-f2bf-41ae-b897-6ef77f3ca5a9,EGAR00001685297;EGAR00001685511,nan,150;150,nan,150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003686.3.c4e865ac-f2bf-41ae-b897-6ef77f3ca5a9.*,IHECRE00003686
IHECRE00003687.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,2e985412-e008-4f6e-8fa0-b55dc4eeddb6,EGAR00001567645;EGAR00001567652,EGAR00001568147,75;75,75,75;75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.2e985412-e008-4f6e-8fa0-b55dc4eeddb6.*,IHECRE00003687
IHECRE00003687.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,768f4404-ca46-4eaa-8b5c-5eaa2d12a4ee,EGAR00001568154,EGAR00001568147,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.768f4404-ca46-4eaa-8b5c-5eaa2d12a4ee.*,IHECRE00003687
IHECRE00003687.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,9a4057a4-e12c-4d7b-b060-e24f27faf568,EGAR00001568153,EGAR00001568147,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.9a4057a4-e12c-4d7b-b060-e24f27faf568.*,IHECRE00003687
IHECRE00003687.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,3ddc9025-2dad-4ae4-abfd-7b9504bedc61,EGAR00001568150,EGAR00001568147,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.3ddc9025-2dad-4ae4-abfd-7b9504bedc61.*,IHECRE00003687
IHECRE00003687.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,f831cb1c-a733-4a3e-a582-f65e4c8bd4ab,EGAR00001568152,EGAR00001568147,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.f831cb1c-a733-4a3e-a582-f65e4c8bd4ab.*,IHECRE00003687
IHECRE00003687.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,7065f939-c876-4d2e-9b7a-d1282187a517,EGAR00001568151,EGAR00001568147,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.7065f939-c876-4d2e-9b7a-d1282187a517.*,IHECRE00003687
IHECRE00003687.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,a6730b71-4d60-426b-a42a-6718e02107f0,EGAR00001636561,nan,75,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,false,05-02-2022,incoming/RNA-Seq/05-02-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003687.3.a6730b71-4d60-426b-a42a-6718e02107f0.*,IHECRE00003687
IHECRE00003687.3,complete,CEEHRC_[CEMT],WGBS,standard,16a6cd8a-f5ea-4e2b-b577-c7e8791afc22,EGAR00001685516;EGAR00001685537;EGAR00001685543,nan,150;150;150,nan,150;150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003687.3.16a6cd8a-f5ea-4e2b-b577-c7e8791afc22.*,IHECRE00003687
IHECRE00003688.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,0aa4929d-9f0e-4abf-945b-21dad34e75e4,EGAR00001567641;EGAR00001567648,EGAR00001568139,75;75,75,75;75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.0aa4929d-9f0e-4abf-945b-21dad34e75e4.*,IHECRE00003688
IHECRE00003688.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,224378b1-b9a6-497a-9406-7ce9e052b055,EGAR00001568141,EGAR00001568139,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.224378b1-b9a6-497a-9406-7ce9e052b055.*,IHECRE00003688
IHECRE00003688.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,a403a141-f90f-4e1e-98ae-0bc5d07833bf,EGAR00001568140,EGAR00001568139,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.a403a141-f90f-4e1e-98ae-0bc5d07833bf.*,IHECRE00003688
IHECRE00003688.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,6d458bc2-bf4f-404e-8ba6-6a89a10cb027,EGAR00001568146,EGAR00001568139,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.6d458bc2-bf4f-404e-8ba6-6a89a10cb027.*,IHECRE00003688
IHECRE00003688.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,c4b81ef6-ed09-4c50-b82b-3d67e24e52c7,EGAR00001567646;EGAR00001567653,EGAR00001568139,75;75,75,75;75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.c4b81ef6-ed09-4c50-b82b-3d67e24e52c7.*,IHECRE00003688
IHECRE00003688.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,6d223c3c-35d8-4fd2-b234-19f6c6da0428,EGAR00001568148,EGAR00001568139,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.6d223c3c-35d8-4fd2-b234-19f6c6da0428.*,IHECRE00003688
